"age"	"workclass"	"fntwgt"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"capitalGain"	"capitalLoss"	"hoursPerWeek"	"nativeCountry"	"salary"	"salres"
32	"Self-emp-not-inc"	84119	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
58	"State-gov"	48433	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Federal-gov"	129573	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	1741	40	"United-States"	"<=50K"	0
44	"Local-gov"	160943	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
25	"Private"	57512	"Some-college"	10	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
36	"Private"	182074	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
22	"Private"	189924	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
33	"Private"	408813	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
21	"Private"	246207	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Female"	0	0	20	"United-States"	"<=50K"	0
19	"Private"	445728	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
60	"Private"	349898	"HS-grad"	9	"Widowed"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	44	"United-States"	"<=50K"	0
34	"Private"	120959	"Some-college"	10	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	213115	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
66	"Private"	217198	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	10	"United-States"	"<=50K"	0
27	"Private"	208249	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	62	"United-States"	"<=50K"	0
37	"Private"	166497	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	0	0	38	"United-States"	"<=50K"	0
36	"Private"	35309	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
46	"Local-gov"	344172	"Assoc-acdm"	12	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	49	"United-States"	">50K"	1
29	"Private"	224858	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
23	"Private"	179423	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	5	"United-States"	"<=50K"	0
27	"Self-emp-not-inc"	208577	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	2258	50	"United-States"	"<=50K"	0
22	"Private"	416356	"Some-college"	10	"Never-married"	"Craft-repair"	"Unmarried"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
24	"Federal-gov"	29591	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"Other"	"Female"	0	0	40	"United-States"	"<=50K"	0
51	"Private"	252903	"10th"	6	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	1977	40	"United-States"	">50K"	1
33	"Private"	112820	"Assoc-voc"	11	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
22	"Private"	204935	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	195892	"Some-college"	10	"Divorced"	"Transport-moving"	"Not-in-family"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
37	"Private"	31368	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
38	"Self-emp-not-inc"	140583	"Masters"	14	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	70	"United-States"	"<=50K"	0
38	"Private"	209609	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
23	"Private"	442274	"12th"	8	"Never-married"	"Adm-clerical"	"Unmarried"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
28	"Private"	487347	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
20	"Private"	117244	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
61	"Private"	136262	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
67	"Self-emp-not-inc"	431426	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	2	"United-States"	"<=50K"	0
50	"Private"	118058	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
47	"Federal-gov"	204900	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	218490	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	45	"Germany"	">50K"	1
34	"Private"	241885	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
52	"Private"	235307	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
26	"Private"	305304	"11th"	7	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
43	"Private"	182254	"Some-college"	10	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
49	"Self-emp-not-inc"	117634	"Some-college"	10	"Widowed"	"Craft-repair"	"Unmarried"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
19	"Private"	386378	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
46	"Federal-gov"	219967	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
41	"Local-gov"	184466	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	38	"United-States"	">50K"	1
31	"Self-emp-inc"	256362	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	3908	0	50	"United-States"	"<=50K"	0
42	"Private"	245565	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Female"	0	0	12	"England"	"<=50K"	0
76	"Private"	142535	"HS-grad"	9	"Widowed"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	6	"United-States"	"<=50K"	0
27	"Private"	253814	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"Private"	109912	"Doctorate"	16	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	15024	0	32	"United-States"	">50K"	1
42	"Local-gov"	125155	"HS-grad"	9	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	90	"United-States"	"<=50K"	0
42	"Private"	209392	"HS-grad"	9	"Divorced"	"Protective-serv"	"Not-in-family"	"Black"	"Male"	0	0	35	"United-States"	"<=50K"	0
37	"Self-emp-inc"	26698	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	1485	44	"United-States"	">50K"	1
55	"Federal-gov"	31728	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
38	"Local-gov"	162613	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	2258	60	"United-States"	"<=50K"	0
25	"Private"	25497	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
32	"Self-emp-not-inc"	319280	"Assoc-acdm"	12	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	80	"United-States"	"<=50K"	0
31	"Private"	339482	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	1848	40	"United-States"	">50K"	1
21	"Private"	286853	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
36	"Private"	32709	"Some-college"	10	"Divorced"	"Sales"	"Not-in-family"	"White"	"Female"	3325	0	45	"United-States"	"<=50K"	0
28	"Private"	183639	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Unmarried"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	53158	"Assoc-acdm"	12	"Never-married"	"Tech-support"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
55	"Federal-gov"	238192	"HS-grad"	9	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	1887	40	"United-States"	">50K"	1
31	"Private"	34572	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
60	"Private"	132529	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	174921	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	250819	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
57	"Private"	103403	"5th-6th"	3	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
22	"Private"	113550	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	283796	"12th"	8	"Never-married"	"Machine-op-inspct"	"Other-relative"	"White"	"Male"	0	0	30	"Mexico"	"<=50K"	0
23	"Private"	155919	"9th"	5	"Married-spouse-absent"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"Mexico"	"<=50K"	0
32	"Private"	165949	"Bachelors"	13	"Divorced"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	0	1590	42	"United-States"	"<=50K"	0
69	"Private"	182862	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	15831	0	40	"United-States"	">50K"	1
33	"Private"	209317	"9th"	5	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	45	"El-Salvador"	"<=50K"	0
30	"Local-gov"	44566	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	80	"United-States"	"<=50K"	0
52	"Private"	202956	"7th-8th"	4	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
65	"Local-gov"	221026	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
18	"Self-emp-not-inc"	213024	"Some-college"	10	"Never-married"	"Farming-fishing"	"Own-child"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
48	"Self-emp-not-inc"	171986	"HS-grad"	9	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	15	"United-States"	"<=50K"	0
39	"Self-emp-inc"	239755	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	1902	50	"United-States"	">50K"	1
47	"Private"	149337	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
25	"Private"	430084	"Some-college"	10	"Never-married"	"Transport-moving"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
32	"Private"	171215	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	48	"United-States"	"<=50K"	0
33	"State-gov"	200289	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	19	"India"	"<=50K"	0
49	"Private"	227800	"7th-8th"	4	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	32	"United-States"	"<=50K"	0
33	"Private"	69311	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	141186	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
21	"Private"	121889	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"Black"	"Female"	0	0	20	"United-States"	"<=50K"	0
19	"Private"	376240	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	42	"United-States"	"<=50K"	0
31	"Private"	212235	"Some-college"	10	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
21	"Private"	190805	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	32	"United-States"	"<=50K"	0
27	"Private"	97490	"Some-college"	10	"Divorced"	"Craft-repair"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
36	"State-gov"	323726	"Some-college"	10	"Never-married"	"Tech-support"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
41	"Self-emp-not-inc"	227065	"Some-college"	10	"Separated"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	20109	"Some-college"	10	"Divorced"	"Handlers-cleaners"	"Not-in-family"	"Amer-Indian-Eskimo"	"Female"	0	0	84	"United-States"	"<=50K"	0
38	"Private"	33975	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Other-relative"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
29	"Private"	190562	"HS-grad"	9	"Divorced"	"Machine-op-inspct"	"Unmarried"	"White"	"Male"	0	0	56	"United-States"	"<=50K"	0
24	"Private"	203518	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"Private"	230684	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
37	"Private"	189382	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	38	"United-States"	"<=50K"	0
24	"Federal-gov"	314525	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	1741	45	"United-States"	"<=50K"	0
29	"Private"	353352	"Assoc-voc"	11	"Never-married"	"Craft-repair"	"Other-relative"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
25	"Private"	104097	"Bachelors"	13	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	2829	0	60	"United-States"	"<=50K"	0
40	"Private"	436493	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	25	"United-States"	"<=50K"	0
40	"Private"	173590	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
25	"State-gov"	157028	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
47	"Local-gov"	200808	"12th"	8	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	35	"Puerto-Rico"	"<=50K"	0
52	"Private"	302847	"11th"	7	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
55	"Private"	266343	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	46	"United-States"	"<=50K"	0
54	"Local-gov"	29887	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	56	"United-States"	"<=50K"	0
38	"Private"	167140	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	99999	0	70	"United-States"	">50K"	1
42	"Self-emp-not-inc"	308279	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	21	"United-States"	"<=50K"	0
24	"Private"	218678	"Bachelors"	13	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
53	"Private"	263729	"Some-college"	10	"Separated"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
20	"State-gov"	178517	"Some-college"	10	"Never-married"	"Farming-fishing"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
19	"Private"	198663	"HS-grad"	9	"Never-married"	"Tech-support"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
38	"State-gov"	318886	"Bachelors"	13	"Married-civ-spouse"	"Protective-serv"	"Husband"	"Black"	"Male"	0	0	52	"United-States"	"<=50K"	0
20	"Private"	237305	"Some-college"	10	"Never-married"	"Machine-op-inspct"	"Other-relative"	"Black"	"Female"	0	0	35	"United-States"	"<=50K"	0
28	"Private"	197905	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
29	"Private"	52636	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
25	"Self-emp-not-inc"	72338	"HS-grad"	9	"Never-married"	"Sales"	"Unmarried"	"Asian-Pac-Islander"	"Female"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	118494	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	44	"United-States"	">50K"	1
37	"Self-emp-not-inc"	24106	"HS-grad"	9	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
39	"Private"	80410	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
22	"Private"	235853	"9th"	5	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	101812	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Unmarried"	"White"	"Male"	5721	0	40	"United-States"	"<=50K"	0
44	"Self-emp-not-inc"	47818	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	60	"United-States"	"<=50K"	0
40	"Private"	169885	"HS-grad"	9	"Separated"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
25	"Private"	224361	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	179008	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
47	"Private"	97883	"Bachelors"	13	"Widowed"	"Priv-house-serv"	"Unmarried"	"White"	"Female"	25236	0	35	"United-States"	">50K"	1
44	"Private"	68729	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"Asian-Pac-Islander"	"Male"	0	1902	40	"United-States"	">50K"	1
24	"Private"	179627	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
46	"Private"	146919	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
21	"Private"	25505	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Unmarried"	"Black"	"Female"	0	0	35	"United-States"	"<=50K"	0
44	"Private"	210534	"5th-6th"	3	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"Mexico"	"<=50K"	0
35	"Private"	135162	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
35	"Private"	26987	"HS-grad"	9	"Separated"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	283760	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	229977	"9th"	5	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
34	"Private"	231238	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	379350	"10th"	6	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	31481	"Bachelors"	13	"Married-spouse-absent"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	24	"United-States"	"<=50K"	0
36	"Private"	183612	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	1977	40	"United-States"	">50K"	1
65	"Private"	183170	"HS-grad"	9	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	25	"United-States"	"<=50K"	0
64	"Private"	153894	"Bachelors"	13	"Never-married"	"Sales"	"Unmarried"	"White"	"Female"	0	0	40	"Peru"	"<=50K"	0
28	"Self-emp-inc"	31717	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
42	"Self-emp-not-inc"	67065	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
59	"Private"	184493	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
32	"Private"	331539	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	50	"China"	">50K"	1
26	"Private"	190650	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Own-child"	"Asian-Pac-Islander"	"Male"	0	0	40	"Taiwan"	"<=50K"	0
35	"Private"	67083	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"China"	"<=50K"	0
43	"State-gov"	33331	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	1977	70	"United-States"	">50K"	1
56	"Private"	367984	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	15024	0	40	"United-States"	">50K"	1
27	"Private"	150025	"5th-6th"	3	"Never-married"	"Handlers-cleaners"	"Other-relative"	"White"	"Male"	0	0	40	"Guatemala"	"<=50K"	0
33	"Private"	213226	"HS-grad"	9	"Divorced"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
27	"Private"	301654	"HS-grad"	9	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
19	"Private"	182355	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Female"	0	0	20	"United-States"	"<=50K"	0
28	"Private"	45613	"Some-college"	10	"Never-married"	"Priv-house-serv"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
40	"Self-emp-not-inc"	57233	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
35	"Private"	178322	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
22	"Private"	215395	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	1602	10	"United-States"	"<=50K"	0
54	"Private"	177927	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
19	"Private"	327397	"HS-grad"	9	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
32	"Private"	260868	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	">50K"	1
27	"Federal-gov"	38645	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
20	"Private"	190457	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
23	"Private"	384651	"Some-college"	10	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
53	"Private"	340723	"Prof-school"	15	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
34	"Private"	235124	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	0	0	35	"United-States"	"<=50K"	0
34	"Private"	153614	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
58	"Private"	298601	"9th"	5	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"Black"	"Male"	3781	0	40	"United-States"	"<=50K"	0
29	"Private"	173611	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	181382	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	43	"United-States"	"<=50K"	0
41	"Self-emp-not-inc"	134130	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
51	"Self-emp-not-inc"	311569	"HS-grad"	9	"Divorced"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	113309	"Some-college"	10	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
52	"Local-gov"	155141	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
32	"Local-gov"	206609	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
