"status_type"	"status_published"	"num_reactions"	"num_comments"	"num_shares"	"num_likes"	"num_loves"	"num_wows"	"num_hahas"	"num_sads"	"num_angrys"	"status_date"	"status_time"	"Cluster"
2	"11/21/2017 8:37"	12	0	1	12	0	0	0	0	0	192	731	2
1	"1/12/2018 9:18"	66	0	2	66	0	0	0	0	0	10	769	2
4	"1/8/2014 12:43"	799	31	4	799	0	0	0	0	0	71	195	2
2	"3/7/2018 2:06"	5	0	0	5	0	0	0	0	0	433	239	2
4	"2/7/2017 11:54"	195	95	5	162	30	0	3	0	0	355	176	2
2	"3/22/2017 4:00"	245	4	0	242	3	0	0	0	0	397	489	2
4	"5/5/2018 1:08"	159	306	206	91	64	0	3	0	1	552	56	2
4	"7/22/2017 8:50"	303	34	3	291	11	1	0	0	0	645	744	2
4	"12/1/2017 22:39"	88	247	319	72	13	1	1	1	0	226	373	2
2	"5/26/2018 8:03"	9	0	1	9	0	0	0	0	0	537	699	2
4	"11/21/2017 7:00"	233	405	333	181	48	3	1	0	0	192	638	2
2	"2/17/2013 3:58"	64	2	1	64	0	0	0	0	0	313	487	2
4	"12/10/2017 1:55"	7	0	0	7	0	0	0	0	0	228	96	2
2	"4/21/2016 5:14"	68	16	3	68	0	0	0	0	0	463	550	2
3	"4/30/2018 6:20"	237	67	1	233	3	1	0	0	0	483	603	2
4	"6/25/2016 1:23"	391	136	0	343	43	4	1	0	0	591	70	2
2	"10/6/2012 5:24"	0	0	1	0	0	0	0	0	0	149	558	2
2	"7/29/2013 6:23"	90	10	4	90	0	0	0	0	0	661	605	2
2	"2/14/2018 6:38"	12	0	1	12	0	0	0	0	0	305	618	2
4	"5/19/2014 10:38"	345	7	1	345	0	0	0	0	0	522	127	2
4	"6/8/2018 7:03"	63	0	9	63	0	0	0	0	0	617	641	2
2	"6/21/2017 3:58"	0	0	0	0	0	0	0	0	0	584	487	2
3	"3/16/2016 10:33"	207	4	0	203	3	0	1	0	0	377	122	2
4	"3/13/2018 8:22"	211	0	19	209	1	1	0	0	0	369	716	2
4	"7/16/2014 11:31"	271	3	0	271	0	0	0	0	0	629	162	2
2	"9/12/2017 22:34"	43	7	0	41	2	0	0	0	0	763	369	2
2	"9/20/2012 11:11"	11	6	0	11	0	0	0	0	0	780	149	2
2	"9/2/2017 4:16"	119	17	1	117	2	0	0	0	0	779	502	2
2	"7/24/2012 10:35"	20	5	0	20	0	0	0	0	0	648	124	2
2	"10/31/2012 2:05"	29	1	0	29	0	0	0	0	0	143	238	2
4	"5/5/2018 21:49"	4	0	1	4	0	0	0	0	0	552	336	2
2	"2/22/2018 22:14"	19	0	0	19	0	0	0	0	0	329	354	2
2	"2/5/2018 10:34"	223	119	6	219	1	3	0	0	0	351	123	2
2	"2/16/2017 5:37"	156	12	0	154	2	0	0	0	0	311	570	2
2	"9/24/2013 7:16"	74	15	1	74	0	0	0	0	0	794	654	2
2	"11/20/2017 8:19"	22	1	0	22	0	0	0	0	0	191	714	2
2	"10/17/2017 19:02"	154	14	0	150	3	1	0	0	0	98	230	2
2	"9/8/2017 22:23"	57	8	0	56	1	0	0	0	0	826	359	2
2	"3/9/2018 5:55"	85	0	0	81	2	2	0	0	0	438	583	2
2	"6/9/2018 22:53"	255	7	4	249	6	0	0	0	0	618	385	2
2	"3/20/2018 1:54"	186	15	1	172	3	11	0	0	0	392	95	2
4	"6/11/2018 2:50"	19	0	0	19	0	0	0	0	0	565	281	2
2	"3/16/2018 8:22"	7	0	0	5	2	0	0	0	0	378	716	2
4	"12/5/2017 4:12"	3	0	0	3	0	0	0	0	0	286	498	2
3	"3/16/2018 7:07"	305	19	0	300	3	2	0	0	0	378	645	2
2	"7/18/2012 0:27"	15	13	0	15	0	0	0	0	0	634	24	2
2	"12/27/2017 5:42"	8	0	0	8	0	0	0	0	0	276	574	2
4	"9/10/2013 4:07"	144	11	0	144	0	0	0	0	0	755	495	2
2	"2/15/2018 22:07"	138	177	7	128	9	0	1	0	0	308	349	2
2	"6/10/2018 1:12"	123	110	7	113	9	1	0	0	0	564	60	2
2	"4/8/2018 1:08"	111	9	2	107	1	2	1	0	0	495	56	2
2	"6/9/2018 7:28"	42	0	1	42	0	0	0	0	0	618	666	2
2	"8/10/2012 11:13"	20	3	0	20	0	0	0	0	0	679	151	2
2	"5/14/2013 1:31"	38	10	0	38	0	0	0	0	0	511	77	2
4	"10/19/2017 2:44"	225	157	17	211	14	0	0	0	0	105	275	2
2	"12/10/2017 2:33"	11	3	0	11	0	0	0	0	0	228	264	2
4	"5/2/2018 1:00"	138	321	149	85	51	2	0	0	0	526	48	2
4	"2/25/2018 10:13"	90	72	23	79	10	1	0	0	0	339	107	2
3	"12/28/2017 22:52"	14	0	0	14	0	0	0	0	0	278	384	2
4	"10/7/2017 0:56"	328	662	62	222	104	0	1	1	0	154	44	2
4	"6/5/2014 6:32"	532	19	1	532	0	0	0	0	0	608	613	2
4	"11/6/2017 3:40"	0	0	0	0	0	0	0	0	0	218	470	2
2	"11/21/2017 1:45"	16	2	0	16	0	0	0	0	0	192	88	2
2	"10/27/2016 20:26"	155	1	4	148	4	0	0	3	0	129	293	2
2	"12/4/2017 7:26"	26	0	1	26	0	0	0	0	0	284	664	2
2	"7/16/2012 8:33"	22	0	0	22	0	0	0	0	0	628	727	2
2	"9/1/2012 0:04"	23	0	0	23	0	0	0	0	0	752	5	2
4	"3/29/2016 5:11"	113	2	1	113	0	0	0	0	0	413	547	2
2	"6/7/2018 7:15"	16	0	0	16	0	0	0	0	0	614	653	2
2	"12/23/2016 23:17"	478	12	0	463	11	4	0	0	0	267	403	2
4	"11/5/2017 6:53"	231	331	197	180	46	1	2	1	1	215	631	2
2	"2/23/2018 8:06"	6	0	0	6	0	0	0	0	0	332	702	2
2	"2/12/2018 8:07"	51	1	1	50	0	1	0	0	0	301	703	2
2	"10/30/2017 8:19"	33	8	0	33	0	0	0	0	0	142	714	2
4	"6/12/2018 1:03"	29	0	3	29	0	0	0	0	0	567	51	2
2	"5/25/2018 7:50"	5	0	15	5	0	0	0	0	0	536	686	2
2	"6/9/2018 7:19"	315	34	1	309	3	3	0	0	0	618	657	2
2	"5/22/2018 4:20"	72	29	0	70	2	0	0	0	0	530	506	2
2	"3/8/2018 0:33"	22	4	0	21	0	0	0	1	0	436	26	2
2	"9/26/2012 5:12"	24	2	0	24	0	0	0	0	0	799	548	2
2	"8/25/2017 7:27"	89	22	7	77	7	5	0	0	0	718	665	2
2	"8/1/2017 1:47"	31	14	2	31	0	0	0	0	0	678	90	2
2	"2/3/2018 8:37"	25	0	0	25	0	0	0	0	0	348	731	2
2	"8/10/2012 3:06"	22	37	0	22	0	0	0	0	0	679	442	2
3	"2/16/2016 22:07"	68	14	0	68	0	0	0	0	0	310	349	2
2	"4/1/2018 1:11"	18	0	0	16	2	0	0	0	0	440	59	2
2	"4/5/2017 6:44"	457	3	0	444	10	3	0	0	0	486	624	2
2	"9/6/2017 7:08"	239	392	13	235	2	2	0	0	0	822	646	2
2	"6/6/2018 1:24"	3	0	0	3	0	0	0	0	0	611	71	2
2	"10/20/2012 2:47"	47	15	0	47	0	0	0	0	0	108	278	2
2	"12/19/2016 7:09"	227	1	0	223	2	2	0	0	0	251	647	2
2	"1/26/2013 8:31"	90	6	0	90	0	0	0	0	0	43	725	2
2	"5/4/2018 7:28"	17	0	0	16	0	1	0	0	0	549	666	2
2	"11/8/2017 8:08"	37	2	3	35	1	1	0	0	0	223	704	2
2	"11/27/2017 1:47"	34	1	1	34	0	0	0	0	0	201	90	2
4	"3/1/2018 1:57"	64	91	322	54	7	1	2	0	0	362	98	2
2	"9/23/2017 3:56"	251	17	0	244	7	0	0	0	0	792	485	2
2	"10/3/2017 22:55"	70	2	0	69	0	1	0	0	0	138	386	2
2	"5/30/2018 4:18"	37	0	2	35	1	1	0	0	0	546	504	2
2	"8/12/2012 8:28"	21	5	0	21	0	0	0	0	0	683	722	2
4	"3/23/2018 7:01"	202	323	166	132	67	0	3	0	0	401	639	2
4	"1/20/2018 9:08"	132	89	40	110	20	1	0	0	1	33	760	2
4	"12/12/2017 2:23"	135	245	133	66	64	1	4	0	0	231	254	2
2	"8/19/2017 12:06"	48	0	2	48	0	0	0	0	0	698	181	2
2	"11/16/2016 6:55"	426	27	21	404	1	0	21	0	0	177	633	2
2	"5/23/2018 22:46"	8	0	0	8	0	0	0	0	0	533	378	2
2	"11/15/2017 0:21"	6	0	0	6	0	0	0	0	0	175	18	2
4	"12/25/2017 0:01"	62	263	86	54	7	1	0	0	0	273	2	2
2	"5/20/2018 6:18"	791	34	2	770	16	5	0	0	0	527	601	2
2	"9/13/2012 3:53"	19	3	0	19	0	0	0	0	0	764	483	2
3	"1/15/2016 1:33"	111	12	0	111	0	0	0	0	0	17	79	2
3	"2/24/2018 0:10"	679	64	1	664	0	3	1	11	0	336	10	2
2	"6/8/2017 5:29"	232	0	2	224	8	0	0	0	0	616	563	2
3	"12/20/2017 23:48"	22	4	5	22	0	0	0	0	0	257	428	2
2	"10/8/2017 0:24"	7	0	0	7	0	0	0	0	0	157	21	2
2	"2/28/2018 0:49"	36	1	0	36	0	0	0	0	0	347	37	2
4	"12/3/2017 2:25"	129	299	117	100	26	1	1	1	0	280	256	2
4	"1/16/2017 8:09"	266	165	10	215	42	3	4	2	0	21	705	2
4	"12/22/2017 1:19"	247	810	224	207	38	1	1	0	0	265	67	2
2	"4/24/2018 21:21"	7	1	0	7	0	0	0	0	0	472	321	2
2	"10/16/2012 8:44"	26	11	0	26	0	0	0	0	0	92	738	2
3	"5/31/2018 22:49"	35	0	0	34	1	0	0	0	0	547	381	2
4	"4/21/2018 6:17"	227	236	57	204	21	1	1	0	0	464	600	2
4	"12/21/2017 1:15"	292	579	176	241	48	0	3	0	0	261	63	2
3	"10/18/2016 0:10"	61	5	0	54	0	0	0	7	0	101	10	2
2	"9/8/2012 8:28"	16	3	0	16	0	0	0	0	0	825	722	2
2	"8/4/2012 3:33"	14	0	0	14	0	0	0	0	0	735	466	2
4	"10/16/2013 11:36"	107	5	5	107	0	0	0	0	0	93	166	2
2	"6/27/2017 23:04"	2	0	0	2	0	0	0	0	0	597	393	2
2	"1/15/2018 21:32"	233	60	6	225	8	0	0	0	0	19	326	2
2	"1/12/2018 22:25"	10	0	0	10	0	0	0	0	0	10	361	2
2	"8/11/2012 7:53"	22	4	1	22	0	0	0	0	0	681	689	2
2	"12/17/2017 2:43"	16	0	0	16	0	0	0	0	0	245	274	2
2	"12/11/2017 8:07"	24	0	0	22	2	0	0	0	0	229	703	2
2	"8/23/2016 9:17"	126	6	2	120	5	1	0	0	0	710	768	2
4	"1/28/2018 10:55"	21	31	1	20	0	1	0	0	0	49	139	2
4	"12/29/2017 7:08"	9	0	0	9	0	0	0	0	0	279	646	2
4	"1/13/2018 7:07"	2	0	0	2	0	0	0	0	0	13	645	2
2	"3/28/2018 23:36"	15	4	0	10	2	0	0	3	0	412	419	2
2	"12/16/2015 4:44"	157	13	0	157	0	0	0	0	0	240	525	2
2	"12/14/2015 6:43"	230	20	0	230	0	0	0	0	0	235	623	2
4	"3/13/2018 7:36"	0	0	0	0	0	0	0	0	0	369	674	2
2	"10/8/2017 6:23"	328	247	14	320	7	1	0	0	0	157	605	2
3	"4/29/2018 21:27"	386	19	1	383	2	1	0	0	0	478	325	2
2	"3/28/2018 8:39"	96	3	0	94	1	0	0	1	0	412	733	2
2	"7/24/2017 0:45"	8	0	0	6	1	1	0	0	0	650	34	2
4	"2/7/2017 1:35"	138	25	2	125	11	2	0	0	0	355	80	2
2	"8/18/2012 11:07"	15	0	0	15	0	0	0	0	0	695	146	2
2	"1/10/2013 4:27"	22	4	0	22	0	0	0	0	0	1	512	2
4	"12/14/2017 6:23"	5	0	0	5	0	0	0	0	0	236	605	2
4	"5/28/2018 1:08"	54	0	7	54	0	0	0	0	0	540	56	2
4	"7/7/2014 12:51"	147	4	1	147	0	0	0	0	0	672	197	2
2	"1/19/2017 20:31"	535	2	0	485	27	0	0	23	0	28	296	2
4	"3/9/2018 1:13"	169	436	147	121	44	3	0	1	0	438	61	2
2	"2/14/2017 0:17"	146	1	0	142	2	2	0	0	0	304	16	2
2	"1/18/2017 5:09"	362	10	0	354	8	0	0	0	0	26	545	2
2	"11/13/2017 6:38"	353	383	11	348	5	0	0	0	0	170	618	2
2	"3/8/2013 7:03"	16	9	0	16	0	0	0	0	0	434	641	2
2	"5/29/2018 22:31"	7	0	0	7	0	0	0	0	0	542	366	2
2	"3/26/2018 23:21"	23	0	0	23	0	0	0	0	0	409	407	2
2	"10/12/2012 3:58"	22	4	0	22	0	0	0	0	0	82	487	2
4	"4/11/2018 1:04"	158	333	164	110	47	0	0	1	0	444	52	2
4	"4/23/2018 6:56"	58	2	0	55	1	0	2	0	0	469	634	2
2	"8/7/2017 4:29"	20	0	0	20	0	0	0	0	0	748	514	2
1	"12/9/2017 2:25"	144	3	16	144	0	0	0	0	0	291	256	2
4	"5/6/2018 22:26"	25	0	8	25	0	0	0	0	0	555	362	2
3	"5/25/2018 3:20"	52	1	1	51	0	1	0	0	0	536	454	2
4	"4/26/2018 7:19"	2	0	0	2	0	0	0	0	0	474	657	2
4	"11/2/2013 5:51"	614	24	21	614	0	0	0	0	0	186	581	2
4	"2/9/2018 1:11"	242	415	112	158	78	0	5	0	1	358	59	2
4	"6/21/2014 11:54"	169	4	0	169	0	0	0	0	0	582	176	2
2	"10/16/2012 8:16"	27	14	0	27	0	0	0	0	0	92	711	2
2	"7/18/2013 23:20"	66	10	1	66	0	0	0	0	0	635	406	2
2	"2/28/2018 7:50"	11	0	0	11	0	0	0	0	0	347	686	2
2	"6/8/2018 7:32"	11	1	0	11	0	0	0	0	0	617	670	2
2	"9/12/2017 0:26"	392	613	26	370	10	0	12	0	0	763	23	2
2	"7/15/2012 4:09"	13	4	0	13	0	0	0	0	0	625	496	2
2	"6/5/2018 1:54"	24	0	0	24	0	0	0	0	0	610	95	2
2	"9/16/2012 9:29"	36	5	0	36	0	0	0	0	0	770	780	2
2	"7/31/2012 10:12"	13	0	0	13	0	0	0	0	0	666	106	2
2	"8/18/2012 5:26"	31	6	0	31	0	0	0	0	0	695	560	2
2	"8/25/2016 4:31"	90	4	1	88	1	0	0	1	0	717	516	2
1	"12/8/2017 2:37"	16	9	0	15	1	0	0	0	0	289	268	2
2	"9/1/2013 5:26"	1	0	0	1	0	0	0	0	0	753	560	2
4	"12/2/2017 7:00"	128	164	79	109	18	1	0	0	0	255	638	2
2	"2/13/2018 9:29"	239	100	12	221	15	3	0	0	0	303	780	2
1	"4/29/2018 20:41"	52	26	1	52	0	0	0	0	0	478	300	2
3	"8/21/2017 1:57"	34	8	0	32	2	0	0	0	0	706	98	2
2	"12/15/2017 6:42"	12	0	0	12	0	0	0	0	0	239	622	2
2	"8/4/2017 8:03"	0	0	0	0	0	0	0	0	0	737	699	2
2	"8/23/2017 10:42"	16	1	0	15	0	1	0	0	0	711	130	2
2	"1/3/2016 4:23"	21	2	0	21	0	0	0	0	0	54	508	2
2	"9/21/2012 22:37"	10	1	0	10	0	0	0	0	0	784	371	2
2	"12/12/2016 10:43"	190	11	1	182	5	3	0	0	0	230	131	2
2	"5/30/2018 2:39"	114	7	0	109	3	2	0	0	0	546	270	2
2	"6/18/2017 23:15"	1	0	0	1	0	0	0	0	0	574	402	2
2	"3/2/2018 14:56"	27	3	0	26	0	1	0	0	0	390	222	2
2	"7/6/2017 8:18"	0	0	0	0	0	0	0	0	0	671	713	2
2	"2/14/2018 20:33"	65	0	6	65	0	0	0	0	0	305	297	2
4	"11/12/2017 3:18"	0	0	0	0	0	0	0	0	0	168	453	2
2	"4/2/2018 11:17"	10	0	0	9	1	0	0	0	0	458	153	2
2	"11/17/2017 7:52"	20	1	1	20	0	0	0	0	0	181	688	2
2	"10/6/2017 8:04"	15	11	0	15	0	0	0	0	0	151	700	2
4	"6/3/2018 22:02"	27	0	4	27	0	0	0	0	0	604	345	2
4	"1/10/2014 7:34"	107	1	2	107	0	0	0	0	0	2	672	2
2	"12/21/2013 22:08"	75	0	0	75	0	0	0	0	0	258	350	2
4	"9/4/2013 22:31"	108	5	0	108	0	0	0	0	0	815	366	2
2	"9/4/2012 22:18"	15	10	0	15	0	0	0	0	0	814	357	2
2	"7/23/2017 5:59"	2	0	0	2	0	0	0	0	0	647	585	2
2	"9/27/2012 4:41"	13	3	0	13	0	0	0	0	0	802	523	2
2	"8/4/2016 5:51"	352	4	0	348	3	1	0	0	0	736	581	2
4	"6/6/2018 7:16"	203	775	62	161	37	2	3	0	0	611	654	2
2	"7/19/2012 23:20"	23	6	0	23	0	0	0	0	0	637	406	2
2	"6/2/2018 4:59"	46	2	2	44	1	1	0	0	0	579	537	2
2	"8/3/2017 9:22"	2	2	0	2	0	0	0	0	0	729	773	2
4	"1/21/2018 22:50"	137	508	89	92	44	0	1	0	0	34	382	2
4	"12/22/2017 2:03"	196	466	166	128	65	0	1	1	1	265	236	2
2	"7/26/2012 9:24"	37	7	2	37	0	0	0	0	0	653	775	2
2	"5/23/2016 5:09"	348	9	0	346	2	0	0	0	0	532	545	2
2	"4/4/2018 8:11"	655	46	14	649	2	3	0	1	0	485	706	2
2	"12/21/2017 3:34"	65	8	2	62	3	0	0	0	0	261	467	2
2	"9/29/2012 5:30"	15	11	0	15	0	0	0	0	0	806	564	2
2	"8/15/2012 9:12"	26	21	0	26	0	0	0	0	0	690	763	2
2	"2/15/2013 2:54"	67	6	7	67	0	0	0	0	0	306	285	2
2	"12/27/2017 2:29"	3	0	0	2	1	0	0	0	0	276	260	2
2	"11/29/2017 14:24"	42	9	0	39	3	0	0	0	0	203	220	2
2	"8/9/2017 1:45"	182	3	4	177	5	0	0	0	0	751	88	2
4	"10/16/2017 5:25"	325	77	21	293	30	1	1	0	0	95	559	2
2	"7/16/2017 2:18"	364	7	2	347	15	2	0	0	0	631	249	2
4	"11/6/2013 11:12"	110	12	3	110	0	0	0	0	0	216	150	2
2	"9/22/2017 8:50"	86	9	1	80	2	4	0	0	0	789	744	2
4	"12/5/2013 8:49"	126	18	0	126	0	0	0	0	0	285	743	2
4	"11/17/2013 8:16"	174	11	0	174	0	0	0	0	0	179	711	2
2	"5/2/2018 7:55"	273	69	5	260	6	7	0	0	0	526	691	2
3	"4/20/2016 5:11"	35	2	0	35	0	0	0	0	0	460	547	2
4	"2/27/2018 7:48"	3	0	1	3	0	0	0	0	0	345	684	2
2	"2/27/2016 2:12"	225	0	20	222	3	0	0	0	0	344	245	2
4	"2/6/2017 9:52"	627	266	8	519	105	2	0	1	0	352	798	2
2	"4/7/2016 0:10"	208	6	0	208	0	0	0	0	0	491	10	2
4	"8/25/2016 7:05"	105	8	2	97	7	0	1	0	0	717	643	2
4	"12/6/2017 5:27"	47	39	8	43	4	0	0	0	0	287	561	2
2	"8/22/2017 0:08"	119	12	7	117	2	0	0	0	0	709	8	2
2	"7/10/2017 3:16"	3	0	0	3	0	0	0	0	0	620	451	2
2	"1/17/2018 8:03"	13	0	0	13	0	0	0	0	0	23	699	2
2	"3/20/2017 23:19"	192	0	0	186	3	3	0	0	0	391	405	2
3	"9/3/2017 22:59"	87	28	0	86	0	0	0	1	0	810	390	2
2	"12/10/2017 8:00"	43	2	0	43	0	0	0	0	0	228	696	2
2	"7/17/2012 4:14"	19	2	0	19	0	0	0	0	0	632	500	2
2	"9/19/2012 2:41"	10	11	0	10	0	0	0	0	0	776	272	2
4	"3/1/2018 22:31"	2	0	0	2	0	0	0	0	0	362	366	2
2	"12/22/2015 6:46"	246	9	2	246	0	0	0	0	0	263	625	2
4	"12/24/2017 5:02"	6	0	0	6	0	0	0	0	0	272	540	2
2	"9/26/2012 10:45"	18	3	0	18	0	0	0	0	0	799	133	2
2	"7/21/2012 22:31"	13	2	0	13	0	0	0	0	0	642	366	2
2	"4/8/2018 22:31"	38	0	0	36	2	0	0	0	0	495	366	2
2	"1/18/2018 3:52"	33	7	0	30	0	3	0	0	0	27	482	2
2	"8/20/2017 9:37"	9	1	2	9	0	0	0	0	0	703	786	2
3	"9/1/2017 0:23"	52	0	0	52	0	0	0	0	0	754	20	2
3	"3/19/2016 8:46"	162	10	0	161	0	0	1	0	0	384	740	2
4	"1/24/2018 5:12"	4	0	0	4	0	0	0	0	0	40	548	2
2	"10/13/2012 1:18"	21	11	0	21	0	0	0	0	0	84	66	2
3	"8/20/2017 2:04"	23	2	0	23	0	0	0	0	0	703	237	2
2	"12/4/2017 7:10"	27	0	0	26	0	0	0	1	0	284	648	2
3	"9/4/2017 3:07"	100	54	0	94	0	1	0	1	4	817	443	2
2	"4/8/2018 1:08"	111	9	2	107	1	2	1	0	0	495	56	2
2	"1/21/2018 0:24"	85	8	0	84	1	0	0	0	0	34	21	2
2	"12/14/2017 2:45"	11	2	0	11	0	0	0	0	0	236	276	2
2	"6/3/2018 1:23"	15	0	0	15	0	0	0	0	0	604	70	2
3	"12/15/2015 11:33"	101	7	0	101	0	0	0	0	0	237	163	2
4	"2/3/2018 6:09"	4	0	1	4	0	0	0	0	0	348	593	2
4	"6/3/2018 3:27"	25	0	2	25	0	0	0	0	0	604	460	2
2	"10/11/2016 9:40"	132	10	1	124	5	1	0	2	0	80	789	2
4	"6/5/2014 23:49"	572	6	2	572	0	0	0	0	0	608	429	2
4	"1/23/2018 9:04"	184	130	51	161	23	0	0	0	0	37	756	2
2	"3/3/2018 9:33"	5	0	0	5	0	0	0	0	0	418	783	2
4	"5/21/2018 22:47"	2	0	0	2	0	0	0	0	0	529	379	2
3	"8/14/2017 10:38"	33	4	0	33	0	0	0	0	0	689	127	2
2	"3/25/2018 4:43"	488	20	8	484	4	0	0	0	0	407	524	2
4	"10/9/2016 0:09"	268	46	0	231	32	3	1	0	1	160	9	2
4	"1/12/2014 12:10"	396	30	1	396	0	0	0	0	0	9	183	2
2	"4/28/2018 0:09"	10	1	0	10	0	0	0	0	0	477	9	2
2	"3/20/2018 23:08"	92	47	0	90	1	1	0	0	0	392	396	2
2	"9/1/2012 9:24"	24	2	2	24	0	0	0	0	0	752	775	2
4	"3/23/2018 9:07"	225	1	31	222	2	0	0	0	1	401	759	2
2	"6/21/2013 22:56"	54	1	0	54	0	0	0	0	0	581	387	2
2	"5/28/2018 7:16"	14	0	0	12	1	1	0	0	0	540	654	2
4	"7/31/2017 5:12"	30	182	17	20	10	0	0	0	0	669	548	2
2	"12/4/2017 0:25"	76	34	2	76	0	0	0	0	0	284	22	2
4	"12/2/2017 7:08"	17	0	0	17	0	0	0	0	0	255	646	2
2	"5/4/2016 2:25"	107	16	1	106	1	0	0	0	0	548	256	2
2	"11/25/2013 1:22"	326	9	0	326	0	0	0	0	0	197	69	2
2	"11/12/2017 4:59"	97	1	67	94	0	3	0	0	0	168	537	2
4	"6/16/2016 4:26"	135	26	0	123	9	0	2	1	0	572	511	2
4	"5/17/2018 7:35"	3	0	0	3	0	0	0	0	0	518	673	2
2	"9/30/2017 11:48"	28	0	3	27	0	1	0	0	0	813	172	2
2	"1/2/2017 8:25"	254	5	0	252	2	0	0	0	0	30	719	2
4	"2/5/2018 9:20"	211	284	46	186	25	0	0	0	0	351	771	2
4	"6/11/2018 7:20"	190	723	85	127	55	1	5	0	2	565	658	2
4	"8/22/2017 22:08"	100	382	41	82	16	1	1	0	0	709	350	2
2	"12/17/2015 12:26"	155	5	0	155	0	0	0	0	0	244	190	2
2	"9/25/2017 22:59"	14	4	0	14	0	0	0	0	0	798	390	2
2	"1/3/2018 1:14"	18	3	0	18	0	0	0	0	0	55	62	2
2	"3/15/2016 0:09"	26	2	0	26	0	0	0	0	0	372	9	2
2	"4/8/2013 3:45"	34	0	0	34	0	0	0	0	0	493	475	2
2	"9/7/2012 0:21"	22	28	0	22	0	0	0	0	0	823	18	2
2	"9/22/2012 8:50"	13	2	0	13	0	0	0	0	0	787	744	2
4	"12/23/2017 4:31"	5	0	0	5	0	0	0	0	0	268	516	2
2	"8/24/2012 9:19"	28	4	0	28	0	0	0	0	0	712	770	2
2	"3/8/2018 3:28"	744	80	10	737	1	6	0	0	0	436	461	2
4	"3/22/2018 22:11"	1	0	0	1	0	0	0	0	0	398	352	2
3	"12/9/2016 10:44"	123	23	0	114	0	0	3	6	0	290	132	2
2	"12/16/2017 1:59"	63	8	2	63	0	0	0	0	0	242	99	2
2	"11/14/2017 1:28"	23	0	2	23	0	0	0	0	0	172	74	2
2	"6/11/2018 2:08"	15	0	0	15	0	0	0	0	0	565	241	2
3	"10/28/2017 11:55"	70	0	0	62	0	0	0	8	0	133	177	2
2	"2/22/2018 10:12"	8	0	0	8	0	0	0	0	0	329	106	2
2	"3/26/2018 1:57"	86	5	3	80	2	4	0	0	0	409	98	2
4	"11/2/2013 3:55"	129	9	3	129	0	0	0	0	0	186	484	2
2	"4/12/2018 9:04"	50	0	0	50	0	0	0	0	0	447	756	2
2	"12/13/2017 5:08"	225	17	3	212	11	2	0	0	0	234	544	2
2	"7/27/2012 0:15"	12	0	1	12	0	0	0	0	0	656	14	2
3	"8/2/2016 0:46"	59	1	0	56	1	1	1	0	0	700	35	2
2	"7/27/2017 3:08"	60	1	0	58	1	1	0	0	0	657	444	2
4	"1/30/2018 22:20"	110	328	126	78	29	0	2	0	1	58	358	2
4	"11/16/2017 8:24"	0	0	0	0	0	0	0	0	0	178	718	2
2	"4/5/2018 8:50"	20	2	0	20	0	0	0	0	0	487	744	2
4	"11/26/2017 5:53"	2	0	0	2	0	0	0	0	0	199	582	2
2	"1/15/2018 8:23"	10	1	0	10	0	0	0	0	0	19	717	2
4	"1/21/2018 21:07"	86	7	4	82	3	1	0	0	0	34	315	2
4	"4/15/2016 2:36"	89	9	0	88	1	0	0	0	0	450	267	2
2	"11/10/2017 0:13"	5	1	0	5	0	0	0	0	0	165	13	2
2	"2/12/2018 13:11"	77	0	0	71	1	1	4	0	0	301	206	2
4	"12/9/2017 9:26"	1	0	0	1	0	0	0	0	0	291	777	2
2	"8/19/2012 4:45"	20	2	0	20	0	0	0	0	0	697	526	2
2	"12/19/2017 2:41"	15	0	0	15	0	0	0	0	0	252	272	2
4	"2/19/2018 1:06"	236	703	141	155	76	2	3	0	0	320	54	2
4	"6/5/2018 1:32"	28	1	2	28	0	0	0	0	0	610	78	2
2	"7/11/2017 1:59"	6	0	1	5	1	0	0	0	0	621	99	2
2	"8/10/2017 9:17"	65	1	0	62	2	1	0	0	0	680	768	2
2	"12/10/2017 1:16"	23	0	0	23	0	0	0	0	0	228	64	2
1	"3/4/2016 9:17"	51	0	0	51	0	0	0	0	0	426	768	2
2	"7/28/2016 0:54"	213	1	0	208	5	0	0	0	0	659	42	2
2	"7/28/2017 7:58"	21	0	0	20	1	0	0	0	0	660	694	2
3	"3/27/2017 1:49"	239	2	4	238	1	0	0	0	0	410	92	2
2	"10/23/2016 9:32"	120	0	2	119	1	0	0	0	0	119	782	2
2	"9/10/2013 23:42"	57	5	1	57	0	0	0	0	0	755	424	2
4	"12/25/2017 0:02"	2	0	0	2	0	0	0	0	0	273	3	2
2	"8/30/2012 8:56"	21	12	0	21	0	0	0	0	0	730	749	2
4	"8/18/2017 9:37"	57	366	13	49	5	0	3	0	0	696	786	2
2	"3/10/2013 4:23"	2	0	1	2	0	0	0	0	0	363	508	2
2	"3/5/2018 23:40"	190	60	1	186	3	1	0	0	0	430	423	2
2	"3/14/2018 23:17"	14	0	0	14	0	0	0	0	0	370	403	2
2	"7/4/2017 3:50"	5	0	0	5	0	0	0	0	0	670	480	2
2	"3/20/2018 1:54"	186	15	1	172	3	11	0	0	0	392	95	2
4	"12/24/2017 3:17"	66	659	108	61	4	0	0	1	0	272	452	2
4	"10/11/2017 0:39"	257	799	64	214	41	0	2	0	0	81	30	2
